platform,followers,following,posts,account_age_days,bio_length,profile_pic,verified,external_links,activity_rate,is_fake
facebook,402,4353,41,9,5,0,0,0,1.44,1
instagram,369,1249,24,5,0,1,0,2,1.22,1
twitter,111,4978,21,8,45,0,0,2,0.42,1
tiktok,405,1950,36,10,16,0,0,5,0.67,1
facebook,38724,1536,4242,632,37,1,0,1,8.02,0
twitter,67587,563,454,701,87,1,0,1,0.69,0
linkedin,28796,62,2286,1635,45,1,0,0,6.88,0
twitter,330,974,0,23,31,1,0,5,1.67,1
linkedin,14859,1613,4924,1958,121,1,0,2,5.39,0
tiktok,61024,1650,3185,1212,61,1,0,2,5.83,0
tiktok,45329,793,2200,1164,54,1,0,0,8.55,0
twitter,29899,764,2203,656,101,1,1,0,1.24,0
instagram,90595,1431,4880,1576,135,1,0,0,1.47,0
instagram,51052,1032,4256,501,143,1,0,0,7.61,0
tiktok,263,936,28,48,0,1,0,5,1.53,1
facebook,27241,141,4103,1751,82,1,0,0,4.53,0
tiktok,200,4500,49,29,0,0,0,1,1.3,1
tiktok,281,3442,47,30,21,0,0,0,0.44,1
twitter,402,4600,26,48,0,1,0,0,1.64,1
facebook,44779,565,2194,1557,125,1,0,0,2.9,0
tiktok,3049,1546,2523,1000,133,1,0,1,2.82,0
facebook,48,1694,48,22,0,0,0,3,1.24,1
instagram,12941,1964,4570,1353,90,1,0,1,8.17,0
instagram,479,3023,23,4,45,1,0,2,1.78,1
facebook,206,2092,8,3,30,0,0,1,0.45,1
twitter,421,4023,37,16,33,0,0,3,1.52,1
linkedin,45032,1667,4068,1028,60,1,0,0,8.41,0
instagram,288,4198,13,5,0,1,0,2,1.85,1
twitter,96632,223,4900,802,33,1,0,0,5.5,0
instagram,288,369,31,48,34,0,0,1,0.37,1
tiktok,42629,1748,50,907,143,1,0,1,4.4,0
twitter,60013,643,4143,1176,120,1,0,0,1.61,0
tiktok,471,569,16,24,4,0,0,1,0.55,1
tiktok,35258,1749,3112,1300,83,1,0,1,2.11,0
linkedin,27537,1337,875,1071,120,1,0,0,8.59,0
facebook,89950,1679,3567,582,47,1,0,0,5.97,0
facebook,20425,1499,4532,1719,128,1,0,1,3.51,0
facebook,427,3123,27,41,17,1,0,4,1.75,1
twitter,176,365,40,28,48,1,0,0,0.68,1
facebook,473,3181,14,57,0,0,0,2,0.17,1
linkedin,72578,749,4916,1615,76,1,0,0,9.81,0
instagram,468,1899,15,33,44,0,0,5,1.56,1
instagram,51660,75,815,1926,90,1,0,0,4.58,0
facebook,14857,1146,1769,620,83,1,0,1,5.51,0
facebook,274,1812,43,10,0,1,0,0,1.8,1
facebook,255,3448,13,32,0,0,0,5,0.27,1
linkedin,196,1613,25,38,0,0,0,1,0.24,1
tiktok,94629,756,1232,1536,52,1,0,1,6.64,0
twitter,222,926,7,50,23,1,0,0,1.34,1
linkedin,7358,462,2314,1348,66,1,0,2,8.82,0
twitter,28,1944,48,57,1,0,0,0,0.5,1
instagram,491,2744,26,23,35,1,0,0,1.41,1
linkedin,40163,1111,3219,237,120,1,1,1,8.1,0
facebook,21310,98,3343,1568,55,1,0,1,8.15,0
facebook,58179,545,633,374,32,1,1,0,9.7,0
twitter,68037,1354,2313,771,65,1,1,2,3.82,0
twitter,57350,444,3711,1559,109,1,0,2,9.47,0
facebook,50720,106,4531,1386,48,1,0,1,2.36,0
tiktok,49286,517,1922,575,64,1,0,1,9.23,0
facebook,67357,1216,3656,1999,141,1,0,1,5.68,0
twitter,487,4382,39,13,5,0,0,2,1.28,1
facebook,79601,1644,2465,1228,34,1,0,1,0.92,0
facebook,94549,443,1188,1865,134,1,0,2,7.76,0
tiktok,79,1123,13,52,0,0,0,2,0.67,1
tiktok,230,1722,45,43,13,0,0,2,1.18,1
twitter,40,3765,19,34,0,1,0,2,0.34,1
instagram,3878,1193,1337,466,68,1,0,2,8.65,0
facebook,62956,1398,3413,236,55,1,0,1,7.29,0
tiktok,394,2673,46,21,0,0,0,4,1.9,1
tiktok,409,2381,3,15,35,0,0,1,0.27,1
instagram,232,646,42,8,27,0,0,0,0.42,1
twitter,71091,669,2997,1704,45,1,1,1,6.75,0
twitter,241,4192,27,40,0,0,0,4,1.67,1
facebook,68299,1774,4475,743,114,1,0,1,3.67,0
linkedin,4956,1839,2667,818,33,1,0,0,9.9,0
twitter,233,946,41,1,15,0,0,2,0.22,1
tiktok,428,3414,30,51,13,1,0,0,1.99,1
linkedin,344,1022,34,47,0,1,0,2,0.26,1
twitter,52,846,29,29,0,1,0,0,1.54,1
facebook,52151,96,2850,606,129,1,1,0,3.64,0
linkedin,257,728,22,44,45,0,0,0,0.19,1
linkedin,46649,1774,546,1018,109,1,1,3,0.53,0
tiktok,214,2233,10,6,0,0,0,3,0.56,1
tiktok,4,3757,8,52,0,1,0,5,0.17,1
instagram,28451,132,4412,1604,31,1,0,0,4.23,0
linkedin,93,2645,30,9,8,0,0,5,1.1,1
linkedin,18482,430,1730,1478,34,1,0,0,4.24,0
linkedin,75,3552,9,55,0,0,0,4,1.11,1
twitter,83567,789,3605,1657,95,1,0,1,3.74,0
tiktok,70843,319,650,405,96,1,1,0,0.97,0
twitter,131,581,19,5,0,0,0,0,1.03,1
facebook,209,4353,35,25,14,0,0,4,1.68,1
facebook,29,2028,17,36,11,0,0,5,0.57,1
facebook,37,4944,17,33,0,1,0,0,0.98,1
facebook,229,2141,4,1,0,1,0,2,1.67,1
linkedin,467,2486,41,17,4,0,0,1,1.48,1
instagram,37658,1663,1601,1361,134,1,0,0,2.51,0
instagram,422,1272,36,56,0,0,0,5,0.87,1
facebook,372,393,13,52,27,1,0,2,0.94,1
instagram,183,2089,15,37,35,0,0,4,0.41,1
instagram,49684,169,3218,565,43,0,0,0,2.95,0
twitter,893,716,3798,1553,139,0,0,2,3.73,0
facebook,335,4763,35,47,23,0,0,0,1.49,1
linkedin,43377,161,404,1973,39,1,0,0,3.89,0
facebook,96875,986,3977,563,102,1,0,2,8.41,0
twitter,341,3043,41,20,0,1,0,2,0.24,1
linkedin,8578,620,3708,1336,135,1,0,2,4.91,0
linkedin,252,3870,26,50,0,0,0,4,1.87,1
facebook,229,1868,26,37,26,1,0,0,1.04,1
linkedin,358,576,12,6,0,1,0,2,1.33,1
facebook,343,2289,34,42,2,0,0,1,0.84,1
instagram,380,4309,47,44,0,0,0,2,0.44,1
facebook,23212,516,1769,962,148,1,0,0,9.25,0
twitter,312,489,34,31,0,0,0,0,0.2,1
twitter,44403,1379,1969,1815,120,1,0,2,3.64,0
tiktok,74555,1120,3646,1581,96,1,1,0,8.32,0
instagram,285,2882,13,41,14,1,0,2,1.69,1
tiktok,299,4612,1,51,0,1,0,5,0.95,1
facebook,80537,1783,2998,1271,96,1,0,0,9.07,0
instagram,242,1324,32,26,42,1,0,2,1.97,1
twitter,38,499,40,13,11,1,0,5,0.59,1
facebook,158,3946,15,40,25,0,0,4,0.7,1
linkedin,105,3821,43,8,22,1,0,0,1.35,1
twitter,85915,1220,4607,808,141,1,0,0,1.94,0
tiktok,5201,548,155,919,40,1,0,0,3.94,0
instagram,497,1298,6,47,0,1,0,3,1.69,1
linkedin,279,3283,6,59,0,1,0,0,1.21,1
twitter,63979,1266,2418,1727,112,1,0,0,5.0,0
facebook,393,3151,28,54,38,0,0,1,0.71,1
instagram,447,2047,42,20,47,0,0,0,0.95,1
facebook,499,4447,28,8,12,1,0,1,1.59,1
instagram,83,4491,21,7,0,0,0,3,0.46,1
tiktok,17,863,43,15,0,0,0,3,1.21,1
linkedin,22541,379,985,1985,62,1,1,3,5.44,0
twitter,75168,1830,3559,1603,110,1,0,2,8.97,0
twitter,17448,748,3176,625,71,1,0,2,1.13,0
facebook,98641,268,4426,619,141,1,0,0,1.4,0
linkedin,72663,464,3969,747,146,1,0,0,2.21,0
tiktok,56136,1019,144,1924,45,1,0,0,4.18,0
linkedin,163,3141,1,28,47,1,0,0,1.97,1
twitter,186,627,24,35,28,0,0,0,1.97,1
tiktok,229,216,28,2,10,0,0,0,1.88,1
twitter,184,2471,38,45,37,1,0,0,1.99,1
tiktok,308,4371,23,3,29,0,0,0,1.55,1
instagram,64300,318,3618,334,97,1,0,0,1.63,0
facebook,77401,911,4264,1787,56,1,1,2,9.54,0
twitter,172,2789,1,35,25,0,0,5,1.8,1
instagram,22911,825,923,1266,107,1,0,2,5.89,0
linkedin,387,2827,31,5,0,1,0,0,0.86,1
tiktok,17437,536,2668,808,77,1,0,0,6.63,0
instagram,497,2970,20,6,0,1,0,3,1.36,1
linkedin,82666,1648,481,746,126,1,0,0,6.8,0
tiktok,76556,1671,3045,610,97,1,0,0,2.92,0
tiktok,10113,369,4677,186,111,1,0,2,8.92,0
twitter,492,838,10,32,5,1,0,1,0.65,1
linkedin,95338,691,1002,1715,138,1,0,1,7.56,0
tiktok,91741,1965,2431,838,147,1,0,1,6.01,0
facebook,109,4467,48,35,0,0,0,0,0.29,1
tiktok,88393,798,1721,945,82,1,0,0,2.9,0
tiktok,56285,99,4961,380,76,0,0,0,3.15,0
twitter,32,1851,32,41,8,0,0,0,1.61,1
twitter,6086,822,480,1717,72,1,0,3,6.92,0
facebook,28318,1937,274,1477,53,0,0,0,3.62,0
linkedin,398,4479,45,1,9,1,0,0,1.89,1
tiktok,169,3018,40,49,0,1,0,4,0.42,1
linkedin,204,2275,1,6,14,1,0,2,1.94,1
instagram,471,1561,0,3,6,1,0,1,1.96,1
instagram,216,899,32,13,49,0,0,1,1.06,1
twitter,585,796,3509,1072,111,1,0,2,7.67,0
twitter,57341,536,4612,624,147,1,0,1,4.11,0
twitter,26972,1289,2830,1337,67,1,0,1,4.43,0
facebook,426,223,48,38,37,0,0,0,0.44,1
instagram,488,2518,5,57,0,1,0,4,1.63,1
linkedin,304,1691,18,52,0,0,0,0,1.04,1
linkedin,127,1602,3,40,0,1,0,0,0.53,1
instagram,247,4218,14,6,8,1,0,1,1.93,1
facebook,301,4926,6,43,47,0,0,4,0.81,1
facebook,15946,1054,3793,1101,101,1,0,0,1.6,0
twitter,27671,1125,123,669,100,1,0,1,2.12,0
instagram,90,2095,4,4,0,0,0,1,1.28,1
facebook,61951,1012,1102,1168,72,1,0,1,6.97,0
tiktok,99050,880,2119,578,38,1,0,3,3.43,0
instagram,189,4889,34,52,9,0,0,1,1.07,1
facebook,220,1005,35,58,8,0,0,5,0.9,1
linkedin,226,927,12,31,29,0,0,1,0.63,1
instagram,179,4420,31,56,10,0,0,2,1.91,1
instagram,74492,1516,303,1273,122,1,0,1,5.97,0
instagram,258,1418,13,42,0,0,0,4,0.38,1
tiktok,445,2423,2,47,24,0,0,4,0.16,1
tiktok,82505,1779,3847,1429,146,1,0,0,2.64,0
facebook,147,2043,12,6,25,1,0,1,0.89,1
instagram,62617,92,1625,622,52,1,0,2,6.71,0
twitter,207,1617,43,9,13,0,0,0,1.65,1
tiktok,47836,500,804,1470,33,1,0,0,1.92,0
twitter,351,2241,8,50,30,0,0,1,0.39,1
tiktok,309,291,24,23,32,1,0,4,1.85,1
tiktok,65706,84,4316,1726,31,1,0,1,5.91,0
linkedin,326,4450,16,2,39,0,0,1,0.91,1
linkedin,34,3079,14,42,0,0,0,0,1.54,1
tiktok,9717,1582,577,912,36,1,0,0,5.19,0
facebook,45952,657,2243,565,56,1,0,1,1.6,0
tiktok,157,981,1,33,0,1,0,2,1.26,1
tiktok,60841,1725,1881,779,111,1,0,2,3.66,0
tiktok,151,1220,1,26,45,1,0,5,1.98,1
tiktok,22991,1137,1597,814,138,1,0,0,9.11,0
facebook,15340,1039,3355,1936,68,1,0,0,3.44,0
tiktok,112,4441,3,20,0,0,0,0,1.87,1
facebook,12503,498,1986,1711,87,1,1,3,9.83,0
facebook,79703,1844,2378,1023,41,1,0,1,9.08,0
instagram,90334,303,1929,1626,61,0,0,0,9.42,0
instagram,82909,145,2357,1439,35,1,0,0,7.44,0
linkedin,37,4379,4,42,0,0,0,0,0.89,1
twitter,368,4291,38,29,25,1,0,0,0.37,1
facebook,183,2384,31,13,0,1,0,0,0.77,1
tiktok,59189,1263,1807,1700,98,1,0,3,0.88,0
facebook,384,3547,33,51,35,1,0,3,0.55,1
instagram,12,2636,16,43,0,1,0,0,1.57,1
twitter,424,1108,15,34,7,1,0,0,0.92,1
twitter,230,1008,1,26,0,0,0,2,1.12,1
tiktok,24622,509,3722,1913,143,1,0,1,1.78,0
tiktok,332,4947,7,39,0,0,0,0,0.42,1
facebook,7453,492,1408,1025,49,1,0,0,9.26,0
instagram,45338,1834,72,916,45,0,0,0,6.49,0
linkedin,59123,410,2377,1609,39,1,0,1,8.75,0
tiktok,482,3559,21,22,45,0,0,2,0.8,1
twitter,17211,390,688,1891,147,1,1,2,3.95,0
twitter,451,1108,13,9,27,1,0,0,1.81,1
twitter,82854,1829,1317,1019,66,1,0,1,1.75,0
instagram,134,1923,29,59,33,1,0,3,0.37,1
tiktok,110,278,27,12,0,1,0,1,0.95,1
linkedin,322,928,40,28,27,0,0,0,1.12,1
tiktok,345,494,6,57,0,0,0,1,1.1,1
facebook,212,500,5,37,0,0,0,4,1.68,1
facebook,16408,1173,2903,210,73,1,0,2,7.4,0
linkedin,349,3790,40,54,0,1,0,1,1.82,1
facebook,1,3139,22,59,22,0,0,0,0.49,1
linkedin,5495,1411,1940,290,81,1,0,3,8.18,0
twitter,14742,996,3774,610,35,0,0,1,4.32,0
instagram,233,3209,40,32,21,1,0,3,0.68,1
tiktok,36837,425,4859,1011,116,1,0,2,6.96,0
tiktok,25097,1375,3927,211,84,1,0,2,6.76,0
facebook,60897,365,4912,1104,114,1,0,0,0.72,0
facebook,70647,563,2388,1108,130,1,0,0,9.01,0
facebook,272,4960,29,55,13,0,0,1,0.25,1
tiktok,272,1182,26,31,14,1,0,1,0.2,1
linkedin,39422,466,2647,756,92,1,0,1,7.13,0
linkedin,108,3712,0,35,0,1,0,2,0.81,1
twitter,28,4464,14,58,36,0,0,0,0.43,1
twitter,297,4195,8,27,0,0,0,2,0.43,1
tiktok,211,404,20,28,43,1,0,3,1.23,1
tiktok,71317,1270,755,738,127,1,0,0,1.91,0
linkedin,426,2849,39,23,0,0,0,4,0.94,1
tiktok,90038,195,3180,820,48,1,0,0,0.93,0
facebook,63663,1123,2419,1702,112,1,0,0,3.68,0
instagram,74135,947,3313,1575,55,1,0,0,1.07,0
linkedin,116,796,35,52,0,0,0,0,1.61,1
facebook,61979,1581,3359,523,103,1,0,1,9.05,0
twitter,98985,56,4810,587,72,1,0,0,0.56,0
tiktok,16369,145,3153,1471,137,1,0,0,3.7,0
facebook,120,1007,29,31,5,0,0,0,0.56,1
tiktok,130,279,40,27,0,0,0,3,1.96,1
linkedin,34780,1870,2865,618,62,1,0,0,0.61,0
linkedin,389,1063,1,32,27,1,0,0,1.29,1
instagram,322,2561,13,21,0,0,0,1,0.29,1
twitter,75,4943,35,26,36,1,0,1,0.89,1
instagram,73542,1850,1820,1774,73,1,0,1,6.88,0
linkedin,44164,1961,318,1956,72,1,0,0,2.0,0
twitter,705,1959,1030,1438,136,1,1,0,1.65,0
tiktok,352,3259,49,42,42,1,0,0,1.83,1
twitter,278,2691,1,34,0,0,0,1,1.89,1
twitter,81024,310,2336,1274,39,1,0,0,6.14,0
instagram,6776,760,4750,1384,60,1,1,0,7.76,0
twitter,26408,1281,1199,1708,93,1,0,0,8.38,0
facebook,47,1012,38,33,13,0,0,0,1.28,1
tiktok,98455,84,1649,1821,145,1,1,1,4.68,0
twitter,231,3540,23,40,16,0,0,3,0.82,1
tiktok,39248,1185,4086,1099,102,1,0,1,2.33,0
linkedin,410,1687,34,15,33,1,0,2,1.86,1
tiktok,97322,176,600,604,38,1,0,0,7.01,0
facebook,339,1530,6,16,31,0,0,1,1.56,1
twitter,28989,500,1809,799,113,1,0,0,1.28,0
instagram,132,2134,41,14,36,1,0,2,0.69,1
instagram,31392,1473,3951,458,117,1,0,0,3.69,0
instagram,3,1312,9,23,0,1,0,1,1.86,1
facebook,79847,324,1132,360,116,1,0,1,5.86,0
instagram,47693,539,81,1053,74,1,0,0,6.15,0
instagram,105,2155,29,39,4,0,0,5,0.61,1
twitter,490,4806,40,19,0,0,0,2,1.55,1
twitter,41356,668,1135,1216,123,1,0,0,0.98,0
twitter,479,1509,45,38,16,1,0,2,0.19,1
facebook,254,4360,37,25,15,1,0,4,0.97,1
tiktok,78,332,35,51,41,0,0,2,1.85,1
facebook,31520,440,1648,732,142,1,0,1,9.85,0
instagram,62,1472,6,43,48,1,0,0,0.24,1
tiktok,16498,1851,1373,1955,73,1,0,0,1.42,0
twitter,29,1136,17,59,29,0,0,5,1.71,1
facebook,76186,1196,781,1013,134,1,1,2,5.57,0
instagram,49727,747,945,590,128,1,1,0,9.89,0
linkedin,4751,1262,3828,1097,42,1,0,0,9.42,0
instagram,76939,412,2467,269,91,1,0,1,9.03,0
linkedin,39903,50,3285,1016,98,1,0,0,4.29,0
tiktok,146,4143,13,4,45,0,0,1,0.81,1
instagram,293,4880,22,31,1,0,0,5,0.47,1
instagram,244,4974,15,58,10,1,0,0,1.05,1
linkedin,159,3097,7,39,31,0,0,2,1.59,1
linkedin,32396,1225,750,1340,118,1,0,0,6.49,0
twitter,89509,573,3801,1681,115,1,0,0,7.5,0
twitter,58584,935,4103,341,132,1,0,2,7.19,0
tiktok,30243,604,4093,1796,97,1,0,2,2.4,0
linkedin,33,3089,49,5,47,0,0,3,0.8,1
twitter,4145,123,2991,1458,138,1,0,2,7.73,0
twitter,66602,186,1361,522,125,0,0,3,5.61,0
tiktok,83580,786,3884,717,92,1,0,1,4.35,0
twitter,309,3776,35,39,44,0,0,3,1.93,1
facebook,51055,60,2047,1719,132,1,1,1,5.09,0
twitter,90666,1394,1166,287,112,1,0,2,2.99,0
twitter,72,3362,45,52,37,0,0,0,1.89,1
linkedin,4665,914,592,364,39,1,0,0,1.3,0
instagram,399,4459,5,10,38,0,0,5,1.89,1
instagram,164,2104,12,38,29,0,0,3,0.49,1
linkedin,142,2603,43,16,0,1,0,2,1.29,1
facebook,25696,1641,67,611,133,1,0,0,1.46,0
facebook,11824,1552,2165,1644,90,1,0,3,1.43,0
twitter,333,587,3,25,10,0,0,2,1.92,1
instagram,154,1451,26,38,1,1,0,2,1.05,1
facebook,276,1633,14,43,24,1,0,1,0.27,1
twitter,391,286,10,59,42,0,0,0,0.21,1
instagram,79194,1664,2574,1863,108,1,0,0,6.86,0
twitter,12021,312,4368,1729,130,1,0,1,8.66,0
instagram,49119,1202,2662,1923,107,1,0,2,6.88,0
facebook,46257,901,4363,639,91,1,0,2,8.22,0
twitter,73240,1705,4557,865,138,1,0,1,7.41,0
instagram,35433,655,1397,377,127,1,0,3,4.1,0
linkedin,72,2281,42,34,0,1,0,1,0.26,1
twitter,333,1220,13,2,27,0,0,2,0.57,1
tiktok,426,883,46,44,42,1,0,0,1.28,1
twitter,115,1688,28,12,0,1,0,1,1.34,1
twitter,252,4127,11,1,35,0,0,4,1.85,1
tiktok,37959,898,1924,781,145,1,0,1,5.54,0
linkedin,70713,1279,4265,1680,66,1,0,0,6.31,0
tiktok,40,2787,30,21,9,1,0,5,1.51,1
tiktok,17,1117,35,48,0,1,0,0,0.72,1
tiktok,74999,1668,2923,237,83,1,0,1,5.24,0
facebook,22,3801,16,54,0,1,0,0,1.79,1
tiktok,114,1214,6,57,0,1,0,0,1.13,1
tiktok,4911,1636,4545,1695,35,1,0,0,1.2,0
twitter,55432,1625,2130,1364,57,1,1,0,2.5,0
facebook,234,1149,49,51,0,1,0,0,1.88,1
twitter,220,978,20,51,43,0,0,4,0.77,1
linkedin,87639,1224,1209,1985,53,1,0,1,5.66,0
facebook,131,4546,20,20,44,1,0,0,0.77,1
instagram,82952,1737,3542,813,111,1,1,1,3.59,0
linkedin,45108,720,3422,293,103,1,0,1,8.93,0
instagram,79,1250,15,52,0,0,0,0,1.55,1
instagram,219,1400,43,34,45,1,0,1,1.08,1
facebook,9,2853,41,46,0,1,0,3,0.76,1
tiktok,2873,1048,4373,779,76,1,0,3,2.56,0
instagram,341,2479,40,31,0,0,0,0,0.37,1
instagram,106,4000,30,56,33,0,0,0,0.59,1
facebook,101,3595,35,7,0,1,0,0,0.77,1
tiktok,81023,1360,3792,350,87,1,0,1,6.74,0
twitter,171,4054,12,34,25,1,0,0,1.15,1
facebook,14619,1335,4220,1729,114,1,0,0,4.43,0
tiktok,250,4962,4,5,0,0,0,2,0.65,1
instagram,24564,1696,2496,925,99,1,0,0,1.15,0
instagram,145,919,26,23,0,0,0,3,1.21,1
linkedin,49915,1699,3113,1669,120,1,0,0,8.44,0
linkedin,53299,1306,4238,968,107,1,0,2,7.54,0
twitter,18233,1532,3503,394,100,1,0,0,7.85,0
linkedin,75996,1767,575,1817,52,1,0,0,2.18,0
tiktok,263,402,6,21,48,0,0,3,1.21,1
twitter,84034,1029,711,1636,65,1,0,0,4.89,0
facebook,381,2694,18,14,6,1,0,0,0.64,1
facebook,64,2844,39,24,0,0,0,5,1.52,1
facebook,117,2719,31,21,0,0,0,5,0.86,1
facebook,135,2474,10,20,42,1,0,3,0.33,1
linkedin,483,4736,24,48,0,0,0,2,0.33,1
instagram,3463,1293,1220,756,122,1,0,1,7.63,0
tiktok,253,3549,44,11,18,1,0,0,1.21,1
linkedin,65506,1444,4333,450,34,1,0,0,9.84,0
facebook,252,2666,31,17,0,0,0,2,0.41,1
twitter,45745,1010,2825,851,84,1,0,0,9.88,0
instagram,221,3286,22,52,0,1,0,5,0.66,1
instagram,487,4574,24,41,0,1,0,1,0.84,1
linkedin,8684,1614,697,1265,43,0,0,2,7.41,0
linkedin,426,2416,26,28,27,0,0,0,1.35,1
linkedin,28,1618,20,35,0,0,0,2,0.46,1
twitter,221,899,38,20,21,1,0,4,1.17,1
facebook,162,1753,33,52,0,0,0,0,1.68,1
instagram,200,4573,49,23,19,1,0,3,1.68,1
tiktok,323,2448,5,42,17,1,0,5,1.94,1
linkedin,96428,757,3878,706,31,1,0,1,8.26,0
twitter,240,3423,8,19,0,0,0,1,1.1,1
tiktok,35508,1661,4372,519,105,1,0,0,7.07,0
tiktok,408,2587,48,47,0,1,0,1,1.76,1
instagram,13029,1827,125,1908,121,1,0,0,1.99,0
linkedin,87280,840,3140,1932,118,1,0,1,6.94,0
tiktok,42,488,42,19,29,0,0,3,1.35,1
twitter,78953,117,3712,518,48,1,0,1,0.54,0
twitter,64967,593,2750,1594,83,1,0,0,7.61,0
twitter,84,1608,14,10,34,1,0,4,0.78,1
facebook,424,1029,23,32,32,0,0,0,0.97,1
tiktok,2051,633,4344,1800,104,1,0,0,8.46,0
tiktok,3,1690,46,21,36,0,0,0,1.02,1
tiktok,253,2818,1,42,30,0,0,0,0.87,1
twitter,27249,1916,498,1345,39,1,0,0,3.95,0
tiktok,281,4473,48,23,15,0,0,2,1.31,1
facebook,309,3962,26,12,40,0,0,2,1.37,1
tiktok,43641,684,1005,1293,101,1,0,2,3.36,0
linkedin,21500,1350,886,1478,141,1,0,0,6.98,0
facebook,21067,1505,1014,507,31,1,1,1,3.57,0
twitter,225,4419,29,49,0,1,0,4,1.13,1
twitter,90531,1635,4342,621,44,1,0,0,1.92,0
instagram,387,290,12,55,45,0,0,0,1.56,1
tiktok,180,3833,28,18,31,1,0,0,1.05,1
facebook,13523,1059,4544,470,109,1,0,0,5.42,0
instagram,96328,99,1487,300,141,1,0,0,5.33,0
linkedin,3,1990,47,23,22,0,0,2,0.6,1
twitter,442,284,33,26,0,0,0,1,1.69,1
instagram,158,2485,18,26,0,1,0,3,2.0,1
facebook,8049,877,175,1185,147,1,0,0,7.42,0
twitter,11590,1626,2216,1790,78,1,0,1,0.8,0
tiktok,14638,1281,4047,330,115,1,0,1,7.91,0
instagram,95111,412,4115,1274,123,1,0,0,1.41,0
facebook,454,2092,19,54,21,0,0,3,1.77,1
facebook,65993,944,4211,1132,109,1,0,2,7.92,0
instagram,168,3079,14,44,0,1,0,0,1.0,1
instagram,193,4706,6,11,25,1,0,2,0.63,1
facebook,41977,656,4526,451,44,1,0,0,1.46,0
facebook,24346,619,2779,1504,128,1,0,0,8.82,0
instagram,56,694,4,8,39,0,0,0,1.16,1
tiktok,441,3248,26,21,0,0,0,4,1.85,1
facebook,87249,1780,2509,1906,123,1,0,0,9.67,0
linkedin,12522,1506,484,302,147,1,0,2,5.51,0
twitter,243,4304,25,2,0,1,0,1,1.48,1
facebook,18082,1366,3596,1924,125,1,1,0,4.53,0
instagram,414,1771,3,2,0,1,0,0,0.94,1
instagram,39252,1879,4091,884,143,1,0,1,1.15,0
tiktok,4,4598,20,26,0,0,0,1,0.34,1
instagram,429,4113,44,10,37,1,0,3,0.32,1
twitter,367,3111,5,11,29,1,0,2,1.11,1
instagram,49786,622,2623,437,51,1,0,2,1.43,0
linkedin,77480,430,1980,1996,60,1,0,0,3.1,0
twitter,261,1252,3,1,49,0,0,0,0.69,1
facebook,75,1547,42,34,5,0,0,1,1.75,1
tiktok,83,1095,34,10,0,0,0,1,1.71,1
twitter,12910,1571,1958,1560,39,1,0,2,6.17,0
linkedin,60351,1310,1583,1774,110,1,0,0,5.0,0
linkedin,68,4436,45,8,10,0,0,5,1.09,1
tiktok,36449,1245,1643,1035,59,1,0,1,9.13,0
tiktok,17583,709,4240,1830,98,1,0,0,6.09,0
linkedin,221,2852,37,46,41,0,0,0,1.37,1
instagram,205,3746,25,20,34,1,0,0,1.68,1
facebook,88427,1628,847,765,130,0,0,1,8.02,0
linkedin,36,3953,11,46,0,0,0,1,1.75,1
instagram,154,2545,42,41,8,1,0,1,1.23,1
instagram,341,1751,44,32,0,0,0,0,1.87,1
facebook,13078,380,3565,1752,51,1,0,0,1.1,0
twitter,357,355,32,40,25,0,0,0,0.5,1
tiktok,421,2515,20,27,0,0,0,1,1.65,1
facebook,301,4879,42,28,28,0,0,0,1.11,1
instagram,364,3964,27,19,27,1,0,2,0.87,1
instagram,8427,1921,3206,1446,107,1,0,0,8.29,0
twitter,227,4770,2,36,0,0,0,0,1.39,1
tiktok,229,1457,48,35,8,0,0,0,1.66,1
linkedin,387,3634,40,44,22,0,0,5,1.15,1
tiktok,38424,67,3894,1756,121,0,0,0,0.53,0
facebook,45674,1521,4622,760,40,1,0,3,7.18,0
twitter,20435,974,3444,1750,131,1,0,2,3.11,0
facebook,29942,1383,4604,1059,31,1,0,3,4.02,0
linkedin,389,2711,28,29,0,0,0,2,0.94,1
twitter,27787,1807,1726,667,79,1,0,0,5.23,0
twitter,87770,91,2333,1672,115,1,0,1,3.03,0
linkedin,309,1436,20,54,0,0,0,1,1.26,1
instagram,209,1148,4,4,42,1,0,5,1.59,1
twitter,12202,429,246,1797,65,0,0,0,7.82,0
linkedin,92186,306,4158,919,95,1,0,1,2.52,0
facebook,49898,1793,3555,1369,76,1,0,2,8.98,0
linkedin,5518,1042,4209,1209,125,1,1,3,7.28,0
instagram,213,2967,6,49,3,0,0,1,1.6,1
twitter,33022,1706,2351,1968,37,1,0,2,1.75,0
instagram,387,3238,9,30,0,1,0,3,1.27,1
instagram,109,1466,22,7,46,0,0,3,0.48,1
instagram,359,1057,49,37,39,0,0,2,0.21,1
tiktok,134,1939,20,52,0,0,0,0,1.2,1
twitter,112,2822,24,13,49,0,0,0,0.9,1
tiktok,23023,1822,1434,1745,148,1,0,1,3.73,0
facebook,76242,997,1920,1344,139,1,0,0,9.36,0
instagram,41066,1107,4083,1463,95,1,0,0,8.68,0
instagram,5,4631,35,5,36,0,0,4,0.79,1
tiktok,37328,113,2832,1325,32,1,0,2,4.94,0
facebook,19843,1819,2191,1946,128,1,0,1,2.0,0
tiktok,45006,1471,3748,1355,64,0,0,1,6.18,0
twitter,77584,1214,3776,1492,118,1,1,3,0.69,0
