platform,followers,following,posts,account_age_days,bio_length,profile_pic,verified,external_links,activity_rate,is_fake
instagram,82215,1647,4434,1769,236,0,0,6,5.63,1
linkedin,47979,8551,298,3129,0,1,0,1,4.01,0
instagram,43610,8633,3412,650,99,1,0,2,4.55,1
telegram,30164,0,4798,1346,56,1,1,7,1.73,1
x,70385,7760,3654,2870,39,1,0,3,5.99,1
facebook,19937,5353,4461,1805,147,1,0,1,4.68,1
tiktok,58168,5243,1208,317,43,1,0,4,4.17,0
instagram,90510,3232,3045,3398,31,0,0,5,5.99,1
telegram,42269,0,2593,3878,271,1,0,6,4.25,0
tiktok,48812,8298,769,1421,281,0,0,9,0.66,1
tiktok,75164,8554,2845,218,265,1,0,8,4.12,1
tiktok,89716,3978,2588,3270,149,0,0,3,4.33,0
facebook,68040,1057,4925,2260,226,1,0,8,1.52,1
tiktok,13200,9022,2901,2687,79,1,0,0,3.81,0
facebook,71939,9864,1399,3823,67,1,0,8,1.75,1
instagram,73527,7595,3253,1142,185,0,0,2,1.12,0
telegram,42399,0,2846,2035,31,1,0,1,4.4,0
other,19613,9019,4398,2746,193,0,0,3,0.35,0
linkedin,11432,3212,640,3706,135,1,0,5,2.66,0
facebook,3196,393,4841,3163,62,1,0,1,0.12,0
facebook,39846,2922,212,2389,235,1,0,5,4.61,1
x,50805,1489,4548,2514,5,0,0,5,2.48,1
telegram,13536,0,3412,1127,270,1,0,9,3.92,1
other,17273,4307,436,2239,68,1,0,8,3.88,1
linkedin,32148,8131,966,2044,42,0,0,4,4.07,0
tiktok,57645,7520,1528,1000,55,1,0,1,2.5,0
tiktok,26,6937,62,72,226,1,0,1,3.05,0
x,23504,5082,1111,1703,291,1,0,7,4.76,1
other,52979,885,1596,459,111,1,1,1,2.01,0
x,92085,4122,161,1343,139,0,0,5,5.33,1
instagram,8262,9328,4581,1223,245,1,0,2,2.12,0
other,25710,3987,3457,3032,160,1,0,5,2.97,0
x,39159,5244,5730,2661,114,0,0,3,1.53,0
instagram,45809,8548,4616,3584,129,1,0,9,2.15,1
x,28365,7622,580,2644,182,0,1,6,2.83,0
facebook,74466,6834,2610,1995,10,0,0,1,3.8,0
x,95193,594,8128,2081,223,0,0,5,0.58,0
x,98941,8331,6454,1863,140,1,0,0,5.58,1
x,10195,8580,3873,2141,78,0,0,9,2.47,1
instagram,66133,5710,1153,2949,161,1,0,0,0.94,0
instagram,27467,5072,120,2352,249,0,0,0,0.3,0
x,34731,9228,6623,895,108,0,0,2,5.69,1
telegram,80636,0,2187,3741,65,1,0,2,4.38,0
other,69835,1848,3606,3581,200,1,0,9,5.72,1
telegram,71303,0,4148,3909,111,1,0,6,2.8,0
x,19346,4182,9013,180,278,0,0,3,0.47,0
telegram,68476,0,4722,1859,139,0,0,7,5.58,1
tiktok,33682,4070,508,2717,18,1,0,4,4.48,0
facebook,65747,8657,2090,637,126,0,0,5,0.72,0
linkedin,29358,1581,538,1814,143,0,0,8,1.11,1
tiktok,37389,4724,1396,1518,258,0,0,9,1.92,1
facebook,15928,6473,688,2695,46,1,0,4,5.83,1
telegram,83008,0,4442,1242,1,1,0,5,5.91,1
telegram,31007,0,2472,3849,101,1,0,4,1.16,0
tiktok,78766,5800,1468,3865,198,1,0,9,4.74,1
telegram,83805,0,2700,2054,95,0,0,3,4.96,1
facebook,908,8722,1207,2844,68,0,0,5,4.56,1
x,67158,1989,2664,3496,54,1,0,2,4.92,1
other,47842,9757,958,1246,16,1,0,3,3.06,0
x,81718,2018,4922,701,290,0,0,1,5.87,1
x,39199,4367,5125,438,283,0,0,3,5.21,1
other,50646,7818,97,545,167,1,0,9,5.88,1
other,54615,1314,3161,90,108,1,0,3,5.69,1
other,61407,2156,496,170,44,1,0,3,4.7,1
telegram,84258,0,737,2047,12,1,0,5,5.92,1
linkedin,29093,7608,16,2395,157,0,0,9,5.5,1
other,50665,1017,780,1243,98,1,0,9,3.87,1
linkedin,30390,3598,634,3627,295,0,0,6,3.43,0
facebook,35739,8117,3923,3192,17,0,0,0,2.8,0
facebook,64514,1717,2087,2026,270,0,0,0,0.83,0
other,91205,255,4174,2643,62,0,1,8,5.21,1
linkedin,12095,7908,28,2592,96,0,0,0,1.22,0
linkedin,21768,4637,661,669,12,0,0,8,1.22,1
facebook,89595,2074,849,2438,80,1,0,4,2.35,0
x,11528,7066,6790,2616,35,1,0,9,2.72,1
other,20365,2339,2004,939,235,1,0,2,2.07,0
linkedin,46671,921,759,1359,93,0,0,6,2.37,0
tiktok,17974,2623,1458,3702,26,1,0,2,4.4,0
facebook,70441,6416,490,2586,278,0,0,3,2.79,0
other,72502,4755,1483,686,157,0,0,9,0.53,1
telegram,35030,0,4659,2692,277,1,0,4,5.57,1
facebook,79244,7644,3834,1587,114,0,0,7,4.85,1
instagram,20044,8645,4584,786,139,1,0,3,4.87,1
tiktok,23707,6721,2486,3801,179,0,0,4,0.75,0
x,24003,1375,6163,713,169,0,0,8,2.66,1
instagram,89449,9299,929,2146,98,0,0,7,2.53,1
other,62683,571,2142,1169,223,1,0,2,4.4,0
facebook,86261,8808,3957,929,173,0,0,1,3.82,0
other,63944,4365,2187,749,36,1,0,5,1.36,0
linkedin,28935,4649,504,3033,92,0,0,8,2.67,1
facebook,27563,5458,850,1995,11,1,0,8,1.67,1
x,54240,1656,6497,3757,269,1,0,0,3.47,0
other,244,9075,1324,619,172,1,0,9,2.35,1
linkedin,18990,2407,364,813,60,0,0,7,0.58,1
instagram,34017,4541,2556,3954,4,1,0,2,2.19,0
linkedin,17201,3880,727,3465,293,0,0,1,1.47,0
x,74280,7440,898,1119,14,0,0,1,3.38,0
tiktok,58830,8462,2794,70,287,0,0,5,5.08,1
telegram,4314,0,3400,2270,79,1,0,5,4.7,1
linkedin,44183,9458,749,2636,44,1,0,8,4.63,1
instagram,61394,2146,3041,2200,284,0,0,4,2.45,0
instagram,83482,5234,4749,635,6,1,0,0,3.92,0
telegram,5385,0,1069,311,57,0,0,6,1.38,0
x,47387,4275,3107,3497,167,0,0,8,5.83,1
facebook,24767,6517,1540,3983,71,0,0,2,3.33,0
x,81701,3236,5248,3115,225,0,0,9,1.48,1
linkedin,1727,8933,986,3081,57,1,0,7,1.35,1
x,91393,44,1845,2521,152,1,0,1,1.13,0
instagram,56565,9537,4424,384,142,1,0,9,0.68,1
linkedin,9934,5589,771,1932,214,0,0,3,1.28,0
linkedin,3141,9740,139,1426,118,1,0,8,1.53,1
tiktok,46996,5474,2089,228,52,1,0,5,5.74,1
facebook,97630,9122,1562,1638,108,1,0,6,3.49,0
other,58799,3064,3536,3215,205,0,0,3,4.91,1
tiktok,76555,6085,483,3412,250,0,1,6,1.05,0
telegram,88147,0,1294,786,176,0,0,8,4.87,1
instagram,59055,9409,2376,962,22,0,0,6,1.36,0
facebook,23533,7740,4612,3180,210,0,0,3,5.34,1
other,15248,6415,3234,2516,188,1,0,8,3.86,1
tiktok,23798,4723,1773,3234,280,0,0,6,2.73,0
telegram,53767,0,1149,2908,299,0,0,8,4.06,1
instagram,42299,6808,3340,1694,174,0,0,1,3.53,0
linkedin,19319,6082,11,2552,210,1,0,9,5.41,1
x,68748,6905,8894,511,271,1,0,0,0.9,0
other,45440,1293,2939,2371,28,1,0,3,1.2,0
telegram,35247,0,812,2535,229,0,1,2,3.86,0
tiktok,34227,7152,2664,3366,144,0,0,2,2.39,0
telegram,99605,0,2950,3307,72,0,0,5,2.32,0
tiktok,9628,7300,2570,2607,126,1,0,6,4.75,1
instagram,40724,9825,1773,1500,57,0,0,3,3.93,0
x,3743,2134,100,1403,268,1,1,5,1.24,0
instagram,43168,4067,4305,2692,263,0,0,3,5.37,1
x,20128,684,9296,2197,239,0,0,8,2.11,1
x,13733,1169,7747,3645,30,1,0,6,0.97,0
instagram,86623,5217,1787,829,128,0,0,3,1.9,0
tiktok,98829,3084,1836,2935,18,1,0,6,5.5,1
linkedin,4358,8629,285,2462,212,0,0,0,1.76,0
other,82630,6117,3655,674,146,0,0,4,4.95,1
other,79424,2365,3137,3499,191,1,0,0,1.11,0
telegram,52134,0,2278,2554,56,1,1,6,2.2,0
other,33952,2250,3876,2146,104,1,0,7,5.95,1
linkedin,27211,9650,237,2920,73,0,0,9,0.25,1
telegram,61160,0,414,2694,102,0,0,7,2.34,1
other,81008,6999,2476,3805,21,0,0,6,5.81,1
telegram,91903,0,1025,334,99,1,0,8,2.86,1
x,74921,9182,8185,2128,244,1,0,9,2.61,1
instagram,10450,675,3782,1995,127,0,0,7,1.29,1
linkedin,39786,1795,111,1574,271,0,0,0,3.99,0
tiktok,33298,2826,1592,3060,299,0,0,6,3.46,0
other,85548,7344,4535,432,78,1,0,1,4.55,1
other,7274,8827,1726,3867,39,1,0,8,5.87,1
x,17229,7748,1123,1933,47,0,0,9,4.19,1
instagram,50859,6687,2051,879,161,1,0,0,1.54,0
x,94067,3355,1989,1023,186,0,0,1,3.82,0
instagram,93618,5560,18,1840,285,1,0,7,5.24,1
facebook,52576,1685,1772,1788,99,1,0,1,0.37,0
facebook,94346,1918,4335,1397,26,0,0,8,4.26,1
telegram,33069,0,3284,242,157,0,0,0,1.33,0
other,38526,2038,1357,3247,117,0,0,6,3.57,0
other,4700,2860,2091,3216,169,0,0,0,4.93,1
facebook,38893,6561,514,2469,5,1,0,8,0.26,1
other,86843,8272,3740,430,190,0,0,9,5.25,1
instagram,48503,2421,2586,3015,213,1,0,3,2.39,0
telegram,71695,0,684,2070,148,0,0,7,1.41,1
linkedin,17227,4979,312,2022,18,1,0,9,4.92,1
telegram,63969,0,2106,2706,72,0,0,6,5.25,1
facebook,38015,2439,3349,1963,217,1,0,5,5.8,1
telegram,78170,0,1684,1776,54,1,0,9,5.72,1
x,6389,2784,8694,2362,79,0,0,6,0.63,0
x,76586,6015,8630,2073,112,0,1,5,5.05,1
instagram,85350,7506,900,2808,75,1,0,2,1.12,0
instagram,97507,7129,1146,1605,276,0,0,3,2.82,0
linkedin,29872,84,879,1083,2,1,0,7,2.82,1
x,17175,3182,5066,167,128,1,0,5,5.8,1
other,75536,7252,1508,831,288,0,0,3,0.51,0
other,90005,6251,3403,111,163,1,0,2,0.47,0
telegram,43481,0,1619,1578,221,1,0,4,4.24,0
tiktok,25909,9626,1272,2290,278,0,0,3,5.58,1
facebook,30783,8059,2409,1717,108,1,0,2,1.18,0
tiktok,14735,667,199,2556,21,0,0,0,3.49,0
other,16254,5259,689,3429,174,1,0,6,1.97,0
other,9236,3711,114,3235,231,1,0,1,4.16,0
telegram,61836,0,1815,2641,137,1,0,4,0.43,0
linkedin,11329,2064,410,3248,47,0,0,2,1.2,0
facebook,47218,3680,3341,967,206,1,0,0,0.62,0
tiktok,21509,4691,2369,2127,100,1,0,9,2.55,1
telegram,90216,0,1332,2088,202,0,0,8,3.24,1
facebook,32583,3950,3570,3310,152,0,0,9,2.43,1
linkedin,12608,2964,953,3697,128,0,0,8,3.94,1
other,95949,1249,844,824,285,1,0,8,2.32,1
other,95057,9883,1515,1216,245,1,0,9,1.58,1
tiktok,64509,8046,893,2530,86,1,0,7,5.8,1
instagram,94491,9349,662,3098,43,1,0,6,4.36,0
linkedin,14729,5702,900,2306,270,1,0,4,0.4,0
tiktok,67470,8294,1545,1801,240,0,0,1,0.32,0
telegram,88027,0,3352,2839,198,1,0,1,3.25,0
tiktok,99189,1540,2176,3432,283,1,0,8,0.64,1
linkedin,42803,3511,278,938,143,0,0,7,0.92,1
facebook,37664,4397,3757,2212,103,1,0,5,3.92,0
tiktok,15668,6609,2427,161,44,0,0,4,1.43,0
tiktok,63165,1971,794,401,295,1,0,7,1.78,1
other,79311,4954,4864,3287,162,1,0,6,1.71,0
instagram,26811,1649,2837,1567,265,0,0,0,5.97,1
telegram,14367,0,29,285,184,0,1,4,3.3,0
facebook,87483,8348,1181,2129,214,1,0,7,1.65,1
other,72134,558,2988,3763,9,1,0,7,2.58,1
instagram,16924,2930,4592,1786,203,0,0,4,1.22,0
facebook,50390,6811,1461,457,129,1,0,1,5.48,1
instagram,76286,5022,4795,2757,160,0,0,0,3.96,0
linkedin,40745,4888,586,2053,87,1,0,2,4.98,1
x,39242,905,4616,926,68,1,0,3,2.46,0
linkedin,14889,4195,450,716,191,0,0,1,2.43,0
other,28261,9888,446,2467,90,0,0,6,3.04,0
telegram,14662,0,2648,2181,138,0,0,1,0.64,0
instagram,15893,6817,1776,3271,216,1,0,4,2.26,0
facebook,22995,8095,1281,812,281,1,0,8,2.18,1
linkedin,10311,202,685,1372,187,1,0,0,5.67,1
tiktok,25816,535,1263,2762,221,0,0,9,4.42,1
facebook,82643,107,1897,432,200,1,1,4,3.42,0
instagram,88321,4953,703,3111,224,1,0,7,1.84,1
facebook,62040,2774,4802,1497,262,0,0,8,0.51,1
instagram,23332,613,2203,1885,219,0,0,6,0.76,0
x,57205,7322,4863,2599,147,1,0,0,0.92,0
other,64303,2102,2682,2321,198,1,0,7,5.68,1
linkedin,46910,8849,298,504,260,1,0,7,5.85,1
other,3307,6740,3152,86,89,0,0,9,2.6,1
x,55499,4701,5781,2381,88,1,0,2,1.29,0
linkedin,41446,774,550,3072,66,0,0,9,4.35,1
other,48231,3791,4100,569,60,0,0,9,0.62,1
linkedin,5641,3089,162,2216,268,0,0,6,2.76,0
facebook,57988,8298,4555,829,135,1,0,2,4.93,1
facebook,73229,6707,1817,1509,237,1,0,1,4.34,0
linkedin,5073,9669,8,537,51,0,0,9,1.08,1
tiktok,13275,2372,2823,333,250,1,0,9,2.36,1
other,92313,6115,4352,2962,192,1,0,8,0.45,1
linkedin,49257,9182,104,3513,128,0,0,9,5.79,1
telegram,9915,0,2836,3714,191,0,0,9,4.34,1
telegram,56406,0,1312,836,153,1,0,6,0.74,0
tiktok,62008,7864,129,2595,214,0,0,8,0.6,1
facebook,21309,9028,4576,1751,71,0,0,1,4.72,1
x,48586,6052,9826,3757,107,1,0,6,1.03,0
other,73741,2675,4482,2277,62,1,0,0,4.25,0
other,69051,1747,4148,102,208,1,1,8,5.03,1
x,4761,1097,417,2373,277,1,0,7,5.86,1
telegram,71055,0,1206,3559,297,1,0,4,5.19,1
x,16116,9617,4089,976,97,0,0,9,2.12,1
telegram,70229,0,2133,1561,153,1,0,9,0.9,1
other,15819,4978,573,2246,43,1,1,1,5.46,1
tiktok,89826,8535,2703,1353,70,1,0,7,0.87,1
instagram,57954,9249,1412,2679,172,1,0,7,1.69,1
facebook,77475,3266,1009,306,173,1,0,1,3.18,0
facebook,20875,5293,3251,2364,291,0,0,6,5.81,1
linkedin,5845,2147,838,1321,229,0,0,9,3.27,1
telegram,51630,0,3946,787,55,1,0,4,0.56,0
other,20939,6667,344,3281,162,1,0,4,3.38,0
other,21326,9806,1251,2029,277,0,0,4,5.75,1
other,77066,2528,3589,2780,68,0,0,2,2.31,0
x,27430,6949,8441,3649,182,1,0,9,2.76,1
x,40076,4407,6500,3186,245,0,0,4,4.63,1
linkedin,41788,8995,840,2699,173,1,0,4,4.17,0
linkedin,31111,4231,422,2778,234,1,0,9,5.67,1
other,54604,193,3201,2737,293,0,0,2,5.23,1
telegram,38169,0,1475,3777,109,0,0,7,2.97,1
linkedin,37013,131,902,938,78,1,0,2,2.63,0
telegram,62461,0,2095,3357,267,0,0,8,1.83,1
linkedin,24145,4993,137,1392,77,1,0,8,2.68,1
x,76625,8731,4829,1561,152,1,0,0,1.41,0
other,13429,333,307,2885,85,1,0,2,5.03,1
telegram,55372,0,165,3346,268,0,0,4,4.65,1
x,97123,7131,514,3178,88,0,0,0,5.01,1
tiktok,33586,1128,1463,1213,253,0,0,0,3.24,0
other,23840,788,1753,3876,2,0,0,6,4.07,1
tiktok,5969,3702,2156,3316,50,0,0,6,2.95,0
linkedin,49734,4963,201,750,197,0,1,8,2.4,1
facebook,81099,1836,425,2575,191,1,0,3,2.27,0
telegram,35886,0,2036,1650,138,0,0,2,1.45,0
other,98869,5835,2719,777,39,1,0,1,2.27,0
other,14021,6466,2762,322,21,1,0,0,2.11,0
linkedin,7298,7428,863,171,205,0,0,4,3.09,0
x,2523,6345,5455,1339,52,0,0,6,4.02,0
telegram,25651,0,3409,3765,162,1,0,6,4.72,1
other,85642,9189,1588,1990,56,1,1,1,1.83,0
linkedin,35374,6733,184,3445,188,0,0,3,3.01,0
instagram,8381,3157,3095,3852,40,0,1,0,5.66,1
x,29022,1262,6584,642,289,1,0,4,3.63,0
telegram,94626,0,3706,2811,215,0,0,2,1.46,0
other,42311,3133,1777,2192,194,1,0,8,4.41,1
instagram,65228,7428,2953,1384,46,0,1,3,5.68,1
tiktok,77848,2021,210,1822,68,1,0,9,0.32,1
tiktok,63087,1534,2861,56,154,0,0,5,5.75,1
telegram,46936,0,1261,1146,77,0,0,2,4.86,1
telegram,92934,0,2242,3188,244,0,0,7,4.69,1
other,66101,1070,2727,1344,98,1,0,3,4.22,0
telegram,76452,0,1274,1502,151,0,0,3,5.94,1
tiktok,53015,6878,612,3639,194,0,0,2,1.52,0
tiktok,58008,605,1241,3732,77,0,0,6,4.65,1
facebook,24125,8575,3651,201,105,1,0,5,4.97,1
x,79865,1543,6024,3130,131,1,0,4,2.25,0
other,6565,1387,2219,3785,118,1,0,9,4.5,1
telegram,77088,0,895,3279,139,1,0,5,1.96,0
facebook,34386,9551,3603,3140,118,1,0,4,5.66,1
instagram,12857,5799,3048,3342,245,1,0,6,0.61,0
instagram,88822,4921,4238,3111,275,1,0,3,0.51,0
instagram,15065,3527,874,1475,113,0,0,3,1.31,0
telegram,37190,0,2074,3401,19,0,0,2,1.46,0
other,33725,4318,2950,3679,152,0,0,6,0.21,0
other,72240,4720,562,3599,182,0,0,0,0.16,0
facebook,3420,1685,3765,224,143,1,0,2,0.17,0
tiktok,33268,2143,2619,254,298,0,0,8,5.38,1
instagram,96359,6080,3462,676,70,0,0,7,3.23,1
other,86711,8917,1994,3797,10,0,1,6,4.37,0
telegram,60998,0,3012,1131,144,1,0,1,5.9,1
linkedin,37706,4911,743,732,245,1,0,9,4.28,1
linkedin,1366,8251,218,1522,166,1,0,8,3.35,1
telegram,20293,0,658,3228,251,0,0,6,4.61,1
facebook,19420,8700,3314,2962,35,1,0,9,0.16,1
instagram,28451,3896,2856,3380,211,0,0,2,2.94,0
facebook,93993,1106,2236,3489,83,1,0,4,5.49,1
linkedin,37878,2417,51,201,189,0,0,9,0.5,1
linkedin,31410,5917,124,1516,9,0,0,1,2.75,1
x,30985,9868,1070,2627,166,0,0,9,5.73,1
other,62543,7677,220,1384,157,0,0,1,4.06,0
tiktok,1659,9244,2010,2953,88,0,0,0,4.55,1
tiktok,91713,4149,86,50,187,1,0,2,0.95,0
linkedin,34200,3817,334,821,132,0,0,2,3.95,0
linkedin,19285,9703,66,3491,21,0,0,4,3.72,0
other,28390,493,192,266,212,0,0,1,3.49,0
tiktok,93826,8148,1048,784,226,1,0,9,1.32,1
facebook,64471,2790,3238,2565,173,1,0,6,5.72,1
telegram,88913,0,3830,3187,120,0,0,5,1.63,0
x,19726,3486,1767,1935,285,1,0,9,1.88,1
other,27195,7390,2795,3984,67,0,0,9,5.58,1
other,68617,7417,3165,622,93,1,0,2,3.56,0
telegram,15120,0,3969,532,298,1,0,7,5.83,1
x,23289,5647,2420,1855,185,1,0,7,5.87,1
telegram,87840,0,3800,3848,248,1,0,5,4.26,0
telegram,50807,0,3958,234,38,1,0,9,1.81,1
telegram,77922,0,1635,3799,26,0,0,9,5.78,1
x,95852,5447,2678,2659,139,1,0,6,0.16,0
linkedin,6139,3044,68,2605,284,1,0,5,1.28,0
x,33688,3819,3586,1791,256,1,0,9,2.73,1
other,56221,7770,2405,2950,11,1,0,2,3.69,0
x,88290,8182,2016,1781,271,0,0,1,0.25,0
instagram,18170,8777,4608,1522,280,0,0,6,1.11,0
x,77924,9026,5150,229,285,0,0,0,0.46,0
linkedin,10868,9251,80,178,12,0,0,4,5.72,1
telegram,40148,0,2913,79,168,0,0,5,5.58,1
tiktok,48270,9470,2965,3344,163,1,0,4,1.69,0
tiktok,87359,9327,2057,542,234,1,0,7,5.69,1
x,57500,6275,3824,2840,2,1,0,8,4.44,1
tiktok,95201,7233,2838,2774,125,1,0,9,4.15,1
telegram,10176,0,218,384,249,1,0,4,1.84,0
x,4901,2721,5169,1560,112,0,0,3,2.1,0
telegram,62001,0,4849,2316,42,0,0,5,0.35,0
instagram,3392,2983,875,2036,262,0,0,8,2.89,1
instagram,76394,9468,373,3197,73,1,0,6,4.75,1
instagram,93645,6880,4480,1376,299,0,0,2,0.32,0
x,52627,4731,2032,812,121,0,0,2,0.96,0
instagram,639,224,4897,3013,204,0,0,8,2.26,1
telegram,70658,0,379,3216,206,0,0,8,1.25,1
tiktok,41205,4316,1486,2829,12,1,0,9,5.58,1
facebook,41037,8551,2434,507,27,0,0,1,0.3,0
tiktok,3107,7222,911,931,262,1,0,2,3.3,0
telegram,24855,0,3658,1315,276,0,0,4,1.54,0
facebook,14440,1039,1723,3786,143,0,0,8,2.84,1
instagram,34723,6806,2621,936,241,1,0,8,1.5,1
other,16865,9721,1214,310,60,1,0,9,4.24,1
other,75893,3856,4612,1522,23,1,0,9,0.52,1
facebook,69506,5607,2327,718,80,1,0,3,0.26,0
linkedin,32839,5587,197,528,260,0,0,1,5.71,1
telegram,47934,0,4045,2054,174,0,0,5,4.26,0
linkedin,42044,5053,33,2629,125,1,0,8,1.81,1
telegram,4239,0,3997,2228,127,1,0,7,5.74,1
linkedin,9465,2788,250,355,136,0,0,7,3.25,1
x,80983,8859,1183,2525,259,0,0,7,2.14,1
linkedin,8654,8104,931,3240,231,1,0,1,4.52,1
tiktok,34579,5948,1591,638,35,1,0,3,2.85,0
facebook,74099,9145,1290,1818,46,0,0,8,5.53,1
x,83096,7899,9226,1206,102,0,0,8,2.89,1
x,39979,531,5387,2944,88,0,0,9,5.06,1
facebook,5607,410,2228,1925,284,0,0,2,1.31,0
tiktok,9643,59,2280,2809,192,0,0,3,5.71,1
instagram,55673,381,317,3759,21,0,0,8,0.39,1
tiktok,47553,7782,912,1099,124,0,0,5,4.92,1
instagram,10246,2898,4803,2813,55,0,0,6,5.67,1
telegram,23659,0,4167,1561,232,0,0,2,4.2,0
other,33359,3882,2412,1083,150,1,0,4,2.38,0
other,94707,252,267,715,69,1,0,4,1.3,0
other,27584,8311,3853,2226,196,0,0,0,2.06,0
facebook,69187,7430,542,1232,175,1,0,8,5.84,1
facebook,92724,9868,553,2079,36,1,0,6,0.17,0
x,58513,6734,8867,2974,163,1,0,3,5.48,1
tiktok,66951,7326,2632,2676,173,0,0,2,0.87,0
other,54078,3960,3600,3720,269,0,0,9,0.98,1
other,57442,6348,2279,1256,167,1,0,3,0.73,0
linkedin,44655,5593,596,2065,103,1,0,8,1.4,1
other,17634,4660,4102,3794,217,1,0,2,1.05,0
telegram,80879,0,1863,3573,7,0,0,3,3.21,1
linkedin,25527,701,141,479,6,0,0,7,2.2,1
tiktok,83251,6497,345,741,194,1,0,0,4.54,1
instagram,69939,4618,154,901,121,0,0,5,4.04,0
linkedin,1240,167,850,3603,290,1,0,2,2.77,0
telegram,75930,0,968,259,40,0,0,1,2.61,0
facebook,19420,7257,1488,2784,92,0,0,0,2.56,0
instagram,3937,1768,418,3997,29,1,0,5,3.05,0
linkedin,1308,7875,132,1908,100,1,0,3,1.12,0
telegram,63472,0,2811,2743,237,1,0,0,0.41,0
linkedin,856,6900,536,761,140,0,0,3,4.03,0
facebook,81542,7300,1356,1541,285,0,0,0,5.83,1
telegram,52243,0,1116,758,113,0,0,1,0.72,0
telegram,62796,0,490,724,43,0,0,5,3.59,0
linkedin,29499,4464,831,2029,127,1,0,6,3.45,0
other,49508,292,2187,1945,84,0,0,9,5.88,1
linkedin,29545,8675,377,1772,51,0,0,6,3.27,0
tiktok,20229,8246,507,1007,105,1,0,4,3.92,0
telegram,53803,0,2301,2779,218,0,0,2,5.75,1
instagram,72356,9315,623,3550,275,0,0,7,3.41,1
instagram,88578,5664,1275,2331,29,1,0,2,5.14,1
linkedin,32354,16,776,709,171,1,0,1,3.09,0
facebook,24119,5379,4014,3562,194,0,0,6,1.11,0
linkedin,13351,7891,840,3062,81,0,0,4,1.66,0
tiktok,67507,9592,606,3904,284,0,0,7,3.02,1
other,18325,1141,1693,828,92,0,0,4,3.31,0
instagram,4158,8303,1194,1202,142,1,0,2,2.07,0
linkedin,7089,2365,433,3707,212,0,0,0,1.76,0
linkedin,4825,4311,188,3769,102,0,1,5,1.93,0
linkedin,27601,2184,784,2422,282,0,0,1,3.36,0
facebook,94036,7749,1353,1438,140,0,0,6,2.22,0
linkedin,32087,1689,67,3856,114,0,0,5,2.44,0
linkedin,3754,1654,571,448,194,0,1,0,2.52,0
x,5899,7715,2147,1903,251,1,0,3,3.68,0
other,86912,7371,4748,3943,259,0,0,8,0.2,1
telegram,5392,0,1006,3754,8,0,0,2,4.2,1
telegram,38135,0,1471,971,294,1,0,5,2.28,0
instagram,24815,7310,3915,870,104,0,0,6,2.58,0
other,4134,8039,2309,3733,153,0,0,7,1.04,1
linkedin,21963,2523,956,145,189,1,0,1,3.47,0
instagram,23765,8482,2040,1632,217,0,0,4,0.29,0
instagram,24798,5332,4317,1566,94,1,0,0,5.94,1
linkedin,30763,1162,370,2178,274,1,0,6,5.97,1
linkedin,49074,6697,219,2688,75,0,0,7,4.78,1
other,80591,1473,513,500,218,0,0,6,1.06,0
linkedin,15779,50,657,2996,225,0,0,1,3.98,0
telegram,94605,0,3850,283,233,0,0,8,5.65,1
telegram,66188,0,630,410,175,1,0,9,4.62,1
facebook,63332,6058,230,571,123,0,0,2,4.54,1
linkedin,28695,6094,440,2852,267,1,0,6,1.22,0
instagram,57320,118,815,3884,254,1,0,3,3.57,0
linkedin,637,2995,244,1550,55,1,0,6,1.44,0
linkedin,7119,2451,478,3262,186,0,0,7,0.41,1
linkedin,12977,8123,733,2045,96,0,0,8,4.44,1
other,85674,5120,461,3002,127,0,0,1,4.45,0
x,30932,6490,2672,3763,226,0,0,6,5.29,1
other,3830,6893,3456,156,43,0,0,0,0.39,0
other,18452,6141,91,2747,293,0,0,4,5.58,1
telegram,56888,0,2374,2561,192,1,0,3,4.02,0
telegram,1617,0,2991,2149,210,0,0,9,4.38,1
telegram,12194,0,4833,1972,190,0,0,5,2.11,0
facebook,58574,7476,2153,3158,263,0,0,0,1.82,0
x,57256,9105,1910,652,99,0,0,4,1.11,0
telegram,26370,0,1007,1809,252,1,0,3,5.59,1
telegram,27360,0,4923,1587,34,0,0,3,4.83,1
x,24976,5861,7104,228,239,0,0,8,3.22,1
tiktok,25465,7228,2645,2258,103,0,0,6,5.92,1
telegram,10619,0,2510,3698,131,0,0,6,4.24,0
x,89170,9844,4539,652,284,1,1,5,0.43,0
linkedin,32627,6624,928,1795,234,1,0,0,4.68,1
other,41091,4179,2713,77,88,0,0,9,4.34,1
telegram,2365,0,3120,3748,171,1,0,8,3.49,1
x,50877,4941,1606,96,115,1,0,7,4.02,1
tiktok,43148,6269,2237,2083,274,0,0,6,0.44,0
instagram,90664,1491,3506,2428,71,0,0,2,5,1
telegram,27740,0,1140,4,66,0,0,1,2.34,0
telegram,48582,0,1761,1759,217,0,0,2,0.62,0
linkedin,49560,4937,230,2893,296,1,0,2,0.9,0
instagram,8484,5049,4781,3680,156,0,0,8,2.87,1
facebook,50281,3153,3183,2901,123,0,0,6,2.44,0
x,11519,5767,9467,190,265,0,0,4,4.12,0
facebook,22578,987,648,3112,241,0,0,6,2.34,0
instagram,71325,8633,2712,3569,199,1,0,7,2.19,1
linkedin,23835,5512,360,2788,10,0,0,6,1.57,0
linkedin,26385,3207,495,1631,139,0,0,1,0.5,0
telegram,39909,0,3733,1993,239,0,0,9,4.58,1
